2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
2.750 -0.405 -0.405 -0.020 -0.405 2.750 -0.405 -0.020 -0.405 -0.405 2.750 -0.020
